Date,City,TAVG,TMAX,TMIN,Humidity (%),Precip (mm),Wind (km/h),Feels Like,Year,Month,Season
2019-02-28,Delhi,27.6,36.9,19.8,58.1,1.6,17.4,29.1,2019,2,3
2019-02-28,Bangalore,20.9,26.3,16.4,57.3,1.4,14.6,20.3,2019,2,3
2019-02-28,Chennai,28.5,34.3,24.4,75.8,1.7,15.3,27.0,2019,2,3
2019-02-28,Kolkata,28.1,35.8,19.8,55.6,1.6,18.2,26.5,2019,2,3
2019-03-01,Mumbai,27.4,33.1,23.5,42.3,1.5,15.3,27.0,2019,3,1
2019-03-01,Delhi,27.0,33.8,20.7,40.8,1.2,7.1,25.1,2019,3,1
2019-03-01,Bangalore,23.2,26.3,18.8,87.3,0.3,10.7,21.6,2019,3,1
2019-03-01,Chennai,28.5,31.2,25.4,84.4,0.8,15.4,28.1,2019,3,1
2019-03-01,Kolkata,29.2,35.0,21.5,49.9,0.6,5.3,31.0,2019,3,1
2019-03-02,Mumbai,27.1,30.1,24.2,52.7,1.3,12.2,28.2,2019,3,1
2019-03-02,Delhi,28.2,34.8,21.5,88.1,2.0,9.4,29.5,2019,3,1
2019-03-02,Bangalore,24.6,29.7,18.5,82.6,0.4,17.2,24.4,2019,3,1
2019-03-02,Chennai,27.4,31.1,25.1,86.5,0.4,17.7,25.6,2019,3,1
2019-03-02,Kolkata,27.9,34.1,20.4,75.1,0.4,7.6,26.3,2019,3,1
2019-03-03,Mumbai,30.4,33.7,25.5,52.0,1.5,10.3,30.2,2019,3,1
2019-03-03,Delhi,26.0,33.6,18.2,58.6,0.3,5.9,24.3,2019,3,1
2019-03-03,Bangalore,23.2,28.2,16.9,75.8,0.4,14.7,21.3,2019,3,1
2019-03-03,Chennai,27.5,31.6,22.8,71.0,1.6,18.5,29.2,2019,3,1
2019-03-03,Kolkata,26.1,34.0,19.8,57.2,1.8,5.8,27.4,2019,3,1
2019-03-04,Mumbai,28.9,34.0,23.1,63.0,0.2,19.0,27.4,2019,3,1
2019-03-04,Delhi,26.2,33.4,19.3,81.2,0.4,19.6,27.9,2019,3,1
2019-03-04,Bangalore,24.1,26.7,19.7,70.9,0.7,14.4,23.8,2019,3,1
2019-03-04,Chennai,27.3,31.3,22.2,80.2,1.0,9.4,27.1,2019,3,1
2019-03-04,Kolkata,27.1,32.9,20.6,41.2,0.6,6.0,28.3,2019,3,1
2019-03-05,Mumbai,27.3,31.6,24.1,77.7,1.0,13.2,27.2,2019,3,1
2019-03-05,Delhi,26.0,34.5,19.3,50.1,0.1,12.2,27.2,2019,3,1
2019-03-05,Bangalore,23.0,28.0,19.2,53.0,0.1,15.7,23.1,2019,3,1
2019-03-05,Chennai,27.9,32.2,25.4,66.2,1.4,15.9,28.9,2019,3,1
2019-03-05,Kolkata,26.7,34.3,18.1,50.4,1.5,14.5,24.9,2019,3,1
2019-03-06,Mumbai,28.5,33.3,23.1,68.7,1.2,7.4,26.8,2019,3,1
2019-03-06,Delhi,28.4,33.1,22.0,66.1,1.0,5.0,28.9,2019,3,1
2019-03-06,Bangalore,23.3,26.7,19.3,74.7,2.0,8.7,21.8,2019,3,1
2019-03-06,Chennai,28.9,34.3,25.1,88.8,1.8,14.7,28.4,2019,3,1
2019-03-06,Kolkata,27.3,33.9,20.0,44.4,1.9,8.6,26.4,2019,3,1
2019-03-07,Mumbai,28.1,33.1,23.1,52.1,0.2,11.5,27.5,2019,3,1
2019-03-07,Delhi,27.7,34.2,19.9,42.2,1.2,12.2,29.4,2019,3,1
2019-03-07,Bangalore,22.0,27.7,18.0,73.2,0.7,7.0,22.0,2019,3,1
2019-03-07,Chennai,28.5,31.6,23.7,81.6,0.8,10.7,29.7,2019,3,1
2019-03-07,Kolkata,26.7,34.7,19.3,76.3,1.6,17.0,25.0,2019,3,1
2019-03-08,Mumbai,28.4,33.0,23.8,81.7,0.5,18.1,29.2,2019,3,1
2019-03-08,Delhi,27.7,34.2,21.7,58.4,1.8,14.1,26.0,2019,3,1
2019-03-08,Bangalore,23.9,28.1,18.5,64.2,1.4,7.6,23.3,2019,3,1
2019-03-08,Chennai,27.2,32.0,24.0,89.6,0.6,5.0,28.2,2019,3,1
2019-03-08,Kolkata,27.9,33.0,21.7,45.7,1.5,6.4,27.7,2019,3,1
2019-03-09,Mumbai,28.9,30.6,26.2,71.5,0.2,16.3,29.8,2019,3,1
2019-03-09,Delhi,26.0,33.3,19.6,82.1,1.0,5.1,27.8,2019,3,1
2019-03-09,Bangalore,21.7,26.6,17.2,59.4,1.6,13.9,22.0,2019,3,1
2019-03-09,Chennai,28.6,32.5,26.0,83.3,1.1,14.1,29.6,2019,3,1
2019-03-09,Kolkata,26.7,32.2,21.9,70.0,0.9,8.9,25.6,2019,3,1
2019-03-10,Mumbai,29.8,33.8,26.8,75.2,1.3,16.7,31.7,2019,3,1
2019-03-10,Delhi,27.9,36.8,19.7,74.6,1.8,7.7,26.6,2019,3,1
2019-03-10,Bangalore,22.6,27.0,17.3,83.6,1.9,10.1,21.4,2019,3,1
2019-03-10,Chennai,28.3,32.6,25.8,85.8,0.2,11.2,29.7,2019,3,1
2019-03-10,Kolkata,25.3,32.6,18.8,51.8,1.6,13.5,26.9,2019,3,1
2019-03-11,Mumbai,29.3,33.0,25.5,76.8,0.3,10.5,29.5,2019,3,1
2019-03-11,Delhi,25.0,33.6,18.3,67.0,1.9,15.5,25.5,2019,3,1
2019-03-11,Bangalore,24.3,28.4,18.5,71.2,1.4,13.9,25.0,2019,3,1
2019-03-11,Chennai,28.7,33.9,22.2,41.9,2.0,6.1,27.7,2019,3,1
2019-03-11,Kolkata,28.9,35.5,21.9,42.6,1.7,16.2,30.1,2019,3,1
2019-03-12,Mumbai,27.9,32.3,23.0,83.3,1.0,12.2,27.7,2019,3,1
2019-03-12,Delhi,29.2,36.2,22.0,61.8,0.4,7.6,28.8,2019,3,1
2019-03-12,Bangalore,20.8,26.0,16.9,60.4,1.6,6.9,21.1,2019,3,1
2019-03-12,Chennai,28.5,32.9,23.4,50.6,0.0,10.9,29.3,2019,3,1
2019-03-12,Kolkata,27.8,33.1,21.8,64.9,0.3,6.3,25.8,2019,3,1
2019-03-13,Mumbai,29.3,31.6,27.0,58.2,1.5,8.1,29.8,2019,3,1
2019-03-13,Delhi,25.5,33.0,19.7,80.7,0.9,19.4,26.8,2019,3,1
2019-03-13,Bangalore,23.2,28.3,19.3,48.3,1.5,13.6,23.7,2019,3,1
2019-03-13,Chennai,27.1,33.3,22.4,86.2,0.1,7.6,28.2,2019,3,1
2019-03-13,Kolkata,26.4,33.5,19.5,88.6,1.6,11.4,26.7,2019,3,1
2019-03-14,Mumbai,28.5,31.5,25.3,42.5,0.2,19.1,28.6,2019,3,1
2019-03-14,Delhi,27.9,34.0,21.9,73.3,0.7,6.2,25.9,2019,3,1
2019-03-14,Bangalore,23.0,27.8,17.7,77.5,1.9,17.3,21.8,2019,3,1
2019-03-14,Chennai,27.3,33.9,22.3,53.9,0.8,19.1,28.1,2019,3,1
2019-03-14,Kolkata,25.1,32.5,19.7,54.9,1.7,13.1,25.9,2019,3,1
2019-03-15,Mumbai,29.4,33.8,25.3,57.4,1.7,15.3,28.0,2019,3,1
2019-03-15,Delhi,25.2,34.0,18.1,77.7,1.9,7.6,25.9,2019,3,1
2019-03-15,Bangalore,22.5,27.0,19.9,61.0,1.8,8.7,21.6,2019,3,1
2019-03-15,Chennai,30.3,33.7,25.0,67.4,0.3,8.8,28.8,2019,3,1
2019-03-15,Kolkata,27.0,33.8,21.7,60.4,1.7,15.5,28.1,2019,3,1
2019-03-16,Mumbai,28.3,30.8,24.4,80.5,1.4,18.4,26.4,2019,3,1
2019-03-16,Delhi,27.0,34.0,21.1,51.4,0.1,12.9,26.2,2019,3,1
2019-03-16,Bangalore,24.2,29.4,19.3,45.5,1.8,12.6,25.5,2019,3,1
2019-03-16,Chennai,27.4,33.2,23.5,71.9,0.4,12.1,28.7,2019,3,1
2019-03-16,Kolkata,26.2,32.4,21.5,64.7,0.7,14.2,26.1,2019,3,1
2019-03-17,Mumbai,29.0,31.7,26.4,84.2,1.1,6.6,30.1,2019,3,1
2019-03-17,Delhi,28.7,35.6,21.7,88.6,1.0,12.5,27.3,2019,3,1
2019-03-17,Bangalore,23.0,29.4,16.5,64.3,0.9,17.6,22.6,2019,3,1
2019-03-17,Chennai,29.5,32.1,25.1,54.4,1.4,12.9,31.1,2019,3,1
2019-03-17,Kolkata,27.7,34.2,22.0,83.0,0.3,15.4,29.1,2019,3,1
2019-03-18,Mumbai,29.0,31.5,25.2,68.9,1.0,7.4,27.3,2019,3,1
2019-03-18,Delhi,29.8,36.8,21.5,72.3,1.3,16.7,28.1,2019,3,1
2019-03-18,Bangalore,24.3,26.9,19.9,76.2,1.2,14.7,25.3,2019,3,1
2019-03-18,Chennai,29.5,34.8,24.6,86.3,1.4,19.3,28.7,2019,3,1
2019-03-18,Kolkata,28.6,35.5,20.9,69.0,0.3,11.4,29.7,2019,3,1
2019-03-19,Mumbai,29.0,32.1,26.4,62.3,0.9,5.2,27.2,2019,3,1
2019-03-19,Delhi,28.1,36.9,21.0,80.1,0.1,5.7,29.7,2019,3,1
2019-03-19,Bangalore,22.7,27.4,16.7,69.0,1.6,8.8,20.9,2019,3,1
2019-03-19,Chennai,27.3,32.8,23.1,61.5,0.1,13.4,28.6,2019,3,1
2019-03-19,Kolkata,26.3,33.0,18.8,43.0,1.1,15.4,25.3,2019,3,1
2019-03-20,Mumbai,29.4,33.8,26.7,81.5,0.6,5.8,31.3,2019,3,1
2019-03-20,Delhi,28.2,34.7,21.5,79.3,0.6,16.6,29.3,2019,3,1
2019-03-20,Bangalore,23.8,29.8,16.7,46.4,0.9,7.8,24.6,2019,3,1
2019-03-20,Chennai,27.7,31.5,24.3,44.3,0.0,15.2,29.4,2019,3,1
2019-03-20,Kolkata,28.6,35.8,19.7,88.7,0.6,16.3,27.7,2019,3,1
2019-03-21,Mumbai,29.5,30.9,26.5,45.5,1.8,7.8,28.3,2019,3,1
2019-03-21,Delhi,29.4,37.0,19.9,51.2,1.4,5.3,29.4,2019,3,1
2019-03-21,Bangalore,21.8,26.7,16.0,78.0,0.2,19.7,23.2,2019,3,1
2019-03-21,Chennai,29.0,34.4,24.9,62.5,1.9,18.1,27.4,2019,3,1
2019-03-21,Kolkata,26.5,33.4,20.1,56.5,0.1,18.7,26.8,2019,3,1
2019-03-22,Mumbai,30.4,32.9,26.3,82.4,1.2,9.4,30.1,2019,3,1
2019-03-22,Delhi,28.1,35.9,19.8,60.9,1.3,19.4,26.3,2019,3,1
2019-03-22,Bangalore,23.0,28.2,18.3,48.3,0.6,7.4,21.2,2019,3,1
2019-03-22,Chennai,28.3,33.4,24.7,55.8,1.2,5.5,26.4,2019,3,1
2019-03-22,Kolkata,27.4,34.8,19.2,70.5,0.1,7.9,25.4,2019,3,1
2019-03-23,Mumbai,27.4,30.2,26.6,71.0,0.7,19.1,25.7,2019,3,1
2019-03-23,Delhi,27.6,34.1,19.4,70.5,0.2,16.7,29.3,2019,3,1
2019-03-23,Bangalore,23.7,28.7,18.6,73.9,0.2,6.9,24.5,2019,3,1
2019-03-23,Chennai,26.4,31.2,23.2,43.6,1.4,9.2,25.4,2019,3,1
2019-03-23,Kolkata,25.9,32.6,20.0,76.5,1.4,7.7,24.6,2019,3,1
2019-03-24,Mumbai,29.0,33.2,25.5,69.4,0.8,15.1,27.4,2019,3,1
2019-03-24,Delhi,26.3,35.6,18.8,45.0,1.7,17.4,26.4,2019,3,1
2019-03-24,Bangalore,22.2,29.1,16.9,74.7,0.6,11.7,24.1,2019,3,1
2019-03-24,Chennai,27.6,31.5,22.3,47.9,1.1,18.9,25.9,2019,3,1
2019-03-24,Kolkata,26.8,34.5,19.3,54.8,1.0,12.8,28.3,2019,3,1
2019-03-25,Mumbai,28.2,32.6,23.0,75.5,0.8,13.0,26.8,2019,3,1
2019-03-25,Delhi,27.0,33.8,20.5,89.9,1.2,13.5,25.5,2019,3,1
2019-03-25,Bangalore,21.2,26.8,16.5,85.1,1.6,13.0,20.3,2019,3,1
2019-03-25,Chennai,30.7,34.7,25.7,74.8,1.4,15.3,31.7,2019,3,1
2019-03-25,Kolkata,26.4,33.2,18.3,86.8,0.3,10.1,25.4,2019,3,1
2019-03-26,Mumbai,26.1,30.6,23.5,55.4,0.1,19.6,26.1,2019,3,1
2019-03-26,Delhi,28.1,36.3,20.6,46.3,0.8,13.7,29.4,2019,3,1
2019-03-26,Bangalore,21.9,26.7,18.5,77.3,0.3,15.9,23.0,2019,3,1
2019-03-26,Chennai,28.0,32.2,25.3,72.7,0.6,11.2,26.9,2019,3,1
2019-03-26,Kolkata,26.9,35.2,19.2,44.6,0.5,8.1,28.5,2019,3,1
2019-03-27,Mumbai,30.4,33.4,26.2,46.5,0.0,12.6,30.2,2019,3,1
2019-03-27,Delhi,26.9,33.3,20.9,46.7,0.9,14.2,25.7,2019,3,1
2019-03-27,Bangalore,22.4,26.6,19.2,84.4,0.2,16.9,23.3,2019,3,1
2019-03-27,Chennai,26.5,31.3,22.6,62.3,0.6,17.2,27.6,2019,3,1
2019-03-27,Kolkata,27.6,33.4,20.9,82.7,1.0,7.2,25.7,2019,3,1
2019-03-28,Mumbai,28.2,31.7,25.7,58.2,0.3,14.0,29.3,2019,3,1
2019-03-28,Delhi,29.2,34.8,21.7,48.3,1.2,6.8,28.4,2019,3,1
2019-03-28,Bangalore,23.4,29.7,18.3,42.1,1.7,17.6,24.0,2019,3,1
2019-03-28,Chennai,28.1,33.7,23.0,80.4,0.0,14.2,29.4,2019,3,1
2019-03-28,Kolkata,26.7,32.4,21.8,53.2,1.1,9.7,27.2,2019,3,1
2019-03-29,Mumbai,27.4,31.9,23.4,55.5,1.1,10.3,28.0,2019,3,1
2019-03-29,Delhi,27.7,33.8,19.6,50.5,2.0,11.1,27.0,2019,3,1
2019-03-29,Bangalore,24.4,27.5,19.7,67.8,1.2,10.4,25.3,2019,3,1
2019-03-29,Chennai,28.0,33.2,24.7,67.2,0.5,10.4,29.4,2019,3,1
2019-03-29,Kolkata,25.8,32.6,18.2,52.9,0.5,14.7,25.1,2019,3,1
2019-03-30,Mumbai,28.5,33.6,23.3,55.5,1.3,10.9,27.6,2019,3,1
2019-03-30,Delhi,28.7,36.1,21.5,69.3,1.2,13.3,26.8,2019,3,1
2019-03-30,Bangalore,22.9,26.3,17.7,75.7,1.2,17.5,22.0,2019,3,1
2019-03-30,Chennai,28.6,33.0,25.5,88.2,1.4,10.1,27.1,2019,3,1
2019-03-30,Kolkata,27.4,32.7,21.4,89.5,0.3,6.1,28.1,2019,3,1
2019-03-31,Mumbai,28.0,30.5,23.5,64.4,0.6,19.8,27.0,2019,3,1
2019-03-31,Delhi,27.2,36.0,18.8,47.8,1.8,14.4,25.5,2019,3,1
2019-03-31,Bangalore,22.0,26.9,16.0,86.6,2.0,14.2,22.5,2019,3,1
2019-03-31,Chennai,28.8,32.3,24.0,41.8,1.2,7.7,29.4,2019,3,1
2019-03-31,Kolkata,27.4,34.7,18.3,83.4,1.6,6.6,27.8,2019,3,1
2019-04-01,Mumbai,27.9,32.7,24.1,62.1,1.2,5.8,27.0,2019,4,1
2019-04-01,Delhi,26.3,34.2,20.2,41.1,1.3,7.9,27.6,2019,4,1
2019-04-01,Bangalore,22.7,29.4,17.4,49.8,0.6,10.5,24.5,2019,4,1
2019-04-01,Chennai,28.1,31.7,25.3,56.5,1.5,13.2,26.4,2019,4,1
2019-04-01,Kolkata,27.7,34.1,19.8,89.9,0.3,15.5,26.6,2019,4,1
2019-04-02,Mumbai,29.5,32.7,26.7,81.8,0.8,7.7,30.2,2019,4,1
2019-04-02,Delhi,26.2,34.7,19.4,89.7,0.2,5.1,28.0,2019,4,1
2019-04-02,Bangalore,23.1,28.9,16.7,43.6,0.4,13.6,22.0,2019,4,1
2019-04-02,Chennai,28.9,32.9,24.4,66.6,1.9,14.4,30.1,2019,4,1
2019-04-02,Kolkata,27.5,32.8,20.2,53.9,0.4,17.6,28.5,2019,4,1
2019-04-03,Mumbai,28.3,30.4,25.8,61.9,1.3,10.2,29.9,2019,4,1
2019-04-03,Delhi,27.4,35.0,18.3,59.0,1.1,7.4,29.1,2019,4,1
2019-04-03,Bangalore,21.3,26.4,17.3,42.4,1.0,13.6,19.5,2019,4,1
2019-04-03,Chennai,30.4,33.8,25.5,56.6,0.4,13.2,30.4,2019,4,1
2019-04-03,Kolkata,28.5,35.2,21.1,80.2,0.4,15.3,28.6,2019,4,1
2019-04-04,Mumbai,28.5,33.9,24.6,65.5,0.5,15.0,28.0,2019,4,1
2019-04-04,Delhi,28.3,33.2,21.5,77.3,1.0,16.0,29.4,2019,4,1
2019-04-04,Bangalore,23.8,29.5,18.8,84.3,0.2,18.4,25.8,2019,4,1
2019-04-04,Chennai,28.4,33.2,22.4,50.9,0.1,7.9,26.5,2019,4,1
2019-04-04,Kolkata,27.0,32.5,19.8,77.1,0.8,9.8,26.1,2019,4,1
2019-04-05,Mumbai,26.9,30.3,25.5,42.8,0.4,18.2,27.6,2019,4,1
2019-04-05,Delhi,27.2,33.4,21.5,49.4,1.4,6.2,27.5,2019,4,1
2019-04-05,Bangalore,21.9,26.0,19.7,49.0,1.2,10.8,23.4,2019,4,1
2019-04-05,Chennai,30.4,34.6,25.3,43.6,0.9,16.7,31.9,2019,4,1
2019-04-05,Kolkata,26.5,32.6,19.4,76.3,0.8,8.4,25.2,2019,4,1
2019-04-06,Mumbai,28.9,32.6,25.2,55.4,0.7,11.0,28.9,2019,4,1
2019-04-06,Delhi,27.2,33.7,20.7,49.0,1.3,12.4,27.6,2019,4,1
2019-04-06,Bangalore,24.6,28.3,19.9,54.3,1.5,11.4,25.6,2019,4,1
2019-04-06,Chennai,26.8,31.1,22.0,64.6,1.2,14.7,26.4,2019,4,1
2019-04-06,Kolkata,25.8,33.1,20.4,63.4,1.2,11.2,25.1,2019,4,1
2019-04-07,Mumbai,29.3,31.4,25.2,59.9,1.5,16.8,28.0,2019,4,1
2019-04-07,Delhi,29.0,35.6,20.9,44.4,1.1,9.6,28.0,2019,4,1
2019-04-07,Bangalore,22.2,26.4,17.1,69.5,1.3,13.7,21.7,2019,4,1
2019-04-07,Chennai,29.1,33.1,23.2,47.9,1.8,17.1,31.0,2019,4,1
2019-04-07,Kolkata,27.5,35.1,19.4,50.7,0.9,16.7,25.6,2019,4,1
2019-04-08,Mumbai,28.7,33.3,25.0,66.9,0.7,15.1,28.9,2019,4,1
2019-04-08,Delhi,27.8,34.3,21.2,71.4,0.7,11.2,29.2,2019,4,1
2019-04-08,Bangalore,21.4,26.8,17.1,56.4,2.0,8.8,23.0,2019,4,1
2019-04-08,Chennai,27.8,31.4,23.6,60.7,1.0,6.1,29.0,2019,4,1
2019-04-08,Kolkata,26.4,32.8,20.6,59.2,1.1,17.5,24.4,2019,4,1
2019-04-09,Mumbai,28.4,32.0,23.0,85.5,1.6,7.3,28.9,2019,4,1
2019-04-09,Delhi,27.4,34.6,18.3,64.0,0.0,10.0,28.2,2019,4,1
2019-04-09,Bangalore,25.5,30.0,19.8,60.5,0.8,18.8,23.7,2019,4,1
2019-04-09,Chennai,28.9,31.9,25.3,52.0,0.3,13.8,27.3,2019,4,1
2019-04-09,Kolkata,26.6,35.5,18.9,75.3,0.9,8.5,27.4,2019,4,1
2019-04-10,Mumbai,29.3,33.9,25.5,88.8,1.6,11.9,30.6,2019,4,1
2019-04-10,Delhi,27.7,36.6,19.7,79.6,0.4,17.7,29.1,2019,4,1
2019-04-10,Bangalore,21.7,28.4,16.2,43.6,1.8,7.4,22.0,2019,4,1
2019-04-10,Chennai,27.7,31.2,24.4,69.3,0.7,19.0,26.1,2019,4,1
2019-04-10,Kolkata,26.8,32.7,20.1,81.6,0.5,5.2,27.0,2019,4,1
2019-04-11,Mumbai,30.1,33.6,25.4,84.7,1.8,19.8,31.3,2019,4,1
2019-04-11,Delhi,29.1,36.8,21.6,51.0,1.2,5.6,29.6,2019,4,1
2019-04-11,Bangalore,23.9,27.3,19.6,60.1,0.5,10.5,22.9,2019,4,1
2019-04-11,Chennai,29.8,34.8,25.1,88.3,0.3,17.2,31.3,2019,4,1
2019-04-11,Kolkata,27.6,34.9,20.9,88.8,0.5,6.2,25.7,2019,4,1
2019-04-12,Mumbai,28.9,30.2,26.3,50.1,1.2,15.3,29.0,2019,4,1
2019-04-12,Delhi,27.8,33.2,20.5,56.4,0.7,5.1,29.4,2019,4,1
2019-04-12,Bangalore,22.0,27.5,16.9,88.5,2.0,6.4,21.0,2019,4,1
2019-04-12,Chennai,28.4,32.7,22.2,85.3,0.1,5.9,28.5,2019,4,1
2019-04-12,Kolkata,25.9,32.0,19.0,60.6,1.3,6.2,24.2,2019,4,1
2019-04-13,Mumbai,29.1,33.8,24.6,70.4,0.9,18.0,28.3,2019,4,1
2019-04-13,Delhi,26.5,33.4,21.5,69.9,0.7,20.0,25.1,2019,4,1
2019-04-13,Bangalore,22.1,26.5,19.4,51.7,0.1,18.3,21.4,2019,4,1
2019-04-13,Chennai,28.9,34.0,24.6,40.3,0.6,17.8,27.7,2019,4,1
2019-04-13,Kolkata,27.3,34.3,20.7,68.8,1.2,14.1,25.6,2019,4,1
2019-04-14,Mumbai,29.4,33.9,25.9,70.6,0.1,6.2,29.6,2019,4,1
2019-04-14,Delhi,26.2,34.9,19.4,54.7,0.1,17.1,26.3,2019,4,1
2019-04-14,Bangalore,22.7,26.8,19.5,73.1,1.2,18.2,21.0,2019,4,1
2019-04-14,Chennai,28.1,31.8,26.0,58.2,1.1,13.9,26.4,2019,4,1
2019-04-14,Kolkata,26.2,33.8,19.1,63.4,0.1,18.7,26.3,2019,4,1
2019-04-15,Mumbai,27.3,31.2,24.4,61.0,0.3,19.8,27.9,2019,4,1
2019-04-15,Delhi,27.4,33.9,19.8,65.0,1.1,8.9,27.4,2019,4,1
2019-04-15,Bangalore,23.5,28.0,17.6,85.9,0.9,16.2,25.5,2019,4,1
2019-04-15,Chennai,28.4,34.1,23.1,49.8,0.8,8.3,27.5,2019,4,1
2019-04-15,Kolkata,28.2,35.9,20.7,65.8,1.7,15.7,28.7,2019,4,1
2019-04-16,Mumbai,29.5,32.5,24.8,60.8,1.1,10.6,29.7,2019,4,1
2019-04-16,Delhi,27.7,35.9,19.8,82.9,1.5,7.2,26.6,2019,4,1
2019-04-16,Bangalore,23.6,28.7,19.9,82.8,1.9,13.8,22.9,2019,4,1
2019-04-16,Chennai,30.2,34.1,25.7,46.2,0.6,17.4,29.0,2019,4,1
2019-04-16,Kolkata,26.9,32.7,21.8,43.4,0.6,7.5,28.2,2019,4,1
2019-04-17,Mumbai,29.3,31.2,26.6,85.2,1.7,9.1,29.8,2019,4,1
2019-04-17,Delhi,25.0,33.1,18.2,68.8,0.9,18.5,23.8,2019,4,1
2019-04-17,Bangalore,24.8,29.2,18.9,78.0,0.2,10.2,25.5,2019,4,1
2019-04-17,Chennai,28.9,33.0,24.2,50.2,1.2,5.5,29.2,2019,4,1
2019-04-17,Kolkata,28.0,35.6,19.4,46.2,0.4,18.0,29.3,2019,4,1
2019-04-18,Mumbai,29.4,30.6,26.3,69.7,0.9,11.5,27.5,2019,4,1
2019-04-18,Delhi,27.9,35.4,21.1,70.7,1.2,9.8,26.5,2019,4,1
2019-04-18,Bangalore,23.1,28.1,17.1,46.3,0.7,19.8,23.3,2019,4,1
2019-04-18,Chennai,28.3,34.6,23.7,52.8,0.5,16.5,27.0,2019,4,1
2019-04-18,Kolkata,25.6,32.4,18.6,76.5,0.1,15.7,24.7,2019,4,1
2019-04-19,Mumbai,28.9,31.9,24.1,78.8,0.6,18.3,29.9,2019,4,1
2019-04-19,Delhi,27.3,35.3,19.7,46.3,0.9,16.4,29.2,2019,4,1
2019-04-19,Bangalore,23.5,29.2,16.3,54.5,1.2,15.5,25.3,2019,4,1
2019-04-19,Chennai,28.4,34.1,23.0,48.4,0.8,10.5,28.3,2019,4,1
2019-04-19,Kolkata,27.8,34.9,21.6,74.1,0.2,9.5,27.9,2019,4,1
2019-04-20,Mumbai,29.4,32.6,24.5,63.5,0.2,15.4,30.2,2019,4,1
2019-04-20,Delhi,28.0,35.3,20.1,48.3,1.9,18.3,28.4,2019,4,1
2019-04-20,Bangalore,23.2,28.9,18.6,86.8,1.5,6.6,23.1,2019,4,1
2019-04-20,Chennai,28.6,33.6,25.4,68.1,0.3,16.3,26.7,2019,4,1
2019-04-20,Kolkata,26.4,32.4,21.4,75.7,0.8,7.6,27.0,2019,4,1
2019-04-21,Mumbai,27.0,30.4,24.2,55.8,1.7,14.1,26.4,2019,4,1
2019-04-21,Delhi,28.3,35.5,20.7,63.5,1.9,14.1,27.4,2019,4,1
2019-04-21,Bangalore,22.5,27.5,17.9,43.6,0.7,11.8,21.1,2019,4,1
2019-04-21,Chennai,27.4,33.3,22.7,87.2,0.6,11.1,26.9,2019,4,1
2019-04-21,Kolkata,26.6,33.8,19.0,57.8,1.7,18.4,27.4,2019,4,1
2019-04-22,Mumbai,28.1,31.7,24.8,48.8,1.3,9.0,30.1,2019,4,1
2019-04-22,Delhi,28.2,36.7,20.0,44.6,1.9,19.9,30.1,2019,4,1
2019-04-22,Bangalore,24.6,29.9,19.4,57.9,1.9,17.9,25.4,2019,4,1
2019-04-22,Chennai,28.6,32.4,23.8,55.4,1.7,7.5,26.7,2019,4,1
2019-04-22,Kolkata,28.2,35.4,21.7,52.8,0.8,16.6,27.4,2019,4,1
2019-04-23,Mumbai,29.3,32.3,26.5,85.3,0.6,9.1,30.7,2019,4,1
2019-04-23,Delhi,26.9,35.6,19.9,87.6,0.3,14.7,28.0,2019,4,1
2019-04-23,Bangalore,22.2,26.2,19.7,53.2,1.0,8.4,23.6,2019,4,1
2019-04-23,Chennai,27.6,33.8,22.1,62.4,0.3,18.1,29.2,2019,4,1
2019-04-23,Kolkata,25.8,33.9,19.3,64.1,0.3,12.9,25.5,2019,4,1
2019-04-24,Mumbai,30.0,33.4,26.9,76.6,0.1,12.9,31.6,2019,4,1
2019-04-24,Delhi,27.2,34.9,20.5,57.3,1.3,14.3,28.0,2019,4,1
2019-04-24,Bangalore,25.4,29.7,19.2,61.1,1.5,10.9,24.9,2019,4,1
2019-04-24,Chennai,26.7,31.8,23.3,46.7,0.7,18.9,26.7,2019,4,1
2019-04-24,Kolkata,28.0,33.1,21.3,55.1,0.0,15.0,29.8,2019,4,1
2019-04-25,Mumbai,27.8,31.6,25.3,85.8,1.6,12.1,29.8,2019,4,1
2019-04-25,Delhi,27.8,35.5,21.7,74.2,1.5,19.4,29.2,2019,4,1
2019-04-25,Bangalore,22.5,27.7,17.3,49.5,1.4,9.4,22.2,2019,4,1
2019-04-25,Chennai,27.1,32.2,22.1,52.7,1.2,10.3,28.8,2019,4,1
2019-04-25,Kolkata,26.5,34.3,19.4,74.9,1.8,7.6,27.0,2019,4,1
2019-04-26,Mumbai,27.0,31.7,23.8,79.4,1.6,15.2,27.8,2019,4,1
2019-04-26,Delhi,26.6,33.1,20.4,84.9,0.0,14.4,25.8,2019,4,1
2019-04-26,Bangalore,23.0,26.7,18.4,40.6,1.9,12.3,22.6,2019,4,1
2019-04-26,Chennai,28.2,33.5,23.9,87.5,0.6,6.7,29.4,2019,4,1
2019-04-26,Kolkata,26.7,33.2,19.2,71.3,1.1,15.8,28.0,2019,4,1
2019-04-27,Mumbai,28.1,32.0,25.7,53.3,1.7,14.7,27.9,2019,4,1
2019-04-27,Delhi,27.7,36.6,18.9,88.5,1.0,5.5,29.1,2019,4,1
2019-04-27,Bangalore,22.2,26.3,19.5,71.6,1.9,15.0,23.5,2019,4,1
